estimated_nights_booked,price,minimum_nights,calculated_host_listings_count,estimated_nights_booked_binary,room_type_Hotel room,room_type_Private room,room_type_Shared room,latitude,longitude
6.0,94.0,1,1,0,0.0,0.0,0.0,,
13.44,150.0,14,1,0,0.0,0.0,0.0,,
20.64,195.0,2,1,0,0.0,0.0,0.0,,
24.48,75.0,3,1,0,0.0,1.0,0.0,,
3024.0,55.0,600,4,1,0.0,1.0,0.0,,
68.39999999999999,51.0,3,1,1,0.0,1.0,0.0,,
275.52,100.0,14,1,1,0.0,0.0,0.0,,
5.28,210.0,2,1,0,0.0,0.0,0.0,,
61.2,325.0,3,1,1,0.0,0.0,0.0,,
17.52,85.0,1,1,0,0.0,0.0,0.0,,
98.88,230.0,2,1,1,0.0,0.0,0.0,,
11.76,174.0,1,2,0,0.0,1.0,0.0,,
68.4,85.0,5,1,1,0.0,1.0,0.0,,
12.96,200.0,1,3,0,0.0,1.0,0.0,,
71.52,55.0,1,1,1,0.0,1.0,0.0,,
149.76,60.0,2,2,1,0.0,0.0,0.0,,
37.44,140.0,13,2,0,0.0,0.0,0.0,,
69.12,210.0,6,15,1,0.0,0.0,0.0,,
10.56,65.0,2,2,0,0.0,1.0,0.0,,
10.8,100.0,3,2,0,0.0,0.0,0.0,,
15.12,157.0,3,1,0,0.0,0.0,0.0,,
31.68,328.0,4,1,0,0.0,0.0,0.0,,
18.72,190.0,3,2,0,0.0,0.0,0.0,,
1080.0,110.0,100,1,1,0.0,0.0,0.0,,
111.36,260.0,4,1,1,0.0,0.0,0.0,,
1134.0,350.0,75,4,1,0.0,0.0,0.0,,
7.92,340.0,3,1,0,0.0,0.0,0.0,,
40.8,66.0,1,1,0,0.0,1.0,0.0,,
63.36,90.0,4,1,1,0.0,0.0,0.0,,
26.64,250.0,1,11,0,0.0,0.0,0.0,,
41.04,90.0,3,2,0,0.0,0.0,0.0,,
37.2,77.0,1,1,0,0.0,1.0,0.0,,
15.84,150.0,3,1,0,0.0,0.0,0.0,,
15.6,126.0,1,59,0,0.0,1.0,0.0,,
48.0,120.0,1,1,0,0.0,0.0,0.0,,
83.51999999999998,63.0,3,2,1,0.0,1.0,0.0,,
120.96,42.0,2,3,1,0.0,1.0,0.0,,
3120.0,300.0,1000,1,1,0.0,1.0,0.0,,
106.08,112.0,2,1,1,0.0,1.0,0.0,,
8.16,136.0,2,1,0,0.0,0.0,0.0,,
20.160000000000004,214.0,6,1,0,0.0,0.0,0.0,,
14.88,190.0,2,94,0,0.0,0.0,0.0,,
35.52,126.0,2,2,0,0.0,0.0,0.0,,
39.6,213.0,3,2,0,0.0,0.0,0.0,,
1.6800000000000002,36.0,1,1,0,0.0,1.0,0.0,,
29.28,235.0,2,5,0,0.0,0.0,0.0,,
124.8,60.0,20,1,1,0.0,1.0,0.0,,
3.6000000000000005,280.0,3,5,0,0.0,0.0,0.0,,
3.6000000000000005,280.0,3,5,0,0.0,0.0,0.0,,
9.84,72.0,1,9,0,0.0,1.0,0.0,,
46.8,95.0,13,3,0,0.0,1.0,0.0,,
34.56,118.0,4,1,0,0.0,0.0,0.0,,
288.96000000000004,150.0,14,1,1,0.0,0.0,0.0,,
13.68,69.0,3,5,0,0.0,1.0,0.0,,
58.32000000000001,40.0,9,2,1,0.0,1.0,0.0,,
63.36,148.0,2,1,1,0.0,0.0,0.0,,
32.400000000000006,127.0,5,9,0,0.0,0.0,0.0,,
11.04,93.0,1,1,0,0.0,0.0,0.0,,
46.08,228.0,4,43,0,0.0,0.0,0.0,,
30.72,127.0,8,1,0,0.0,0.0,0.0,,
10.8,148.0,5,1,0,0.0,0.0,0.0,,
26.880000000000003,84.0,2,1,0,0.0,1.0,0.0,,
168.48,59.0,3,8,1,0.0,0.0,0.0,,
15.84,307.0,3,6,0,0.0,0.0,0.0,,
107.04,240.0,2,5,1,0.0,0.0,0.0,,
337.2,50.0,5,1,1,0.0,1.0,0.0,,
1.44,165.0,3,104,0,0.0,0.0,0.0,,
38.4,90.0,5,1,0,0.0,0.0,0.0,,
20.4,125.0,5,1,0,0.0,0.0,0.0,,
90.24,88.0,2,3,1,0.0,1.0,0.0,,
4.32,65.0,3,1,0,0.0,1.0,0.0,,
30.24,273.0,2,1,0,0.0,0.0,0.0,,
151.20000000000002,59.0,3,3,1,0.0,1.0,0.0,,
4.32,126.0,3,1,0,0.0,0.0,0.0,,
31.68,75.0,6,1,0,0.0,0.0,0.0,,
70.8,152.0,5,2,1,0.0,0.0,0.0,,
90.72,138.0,7,1,1,0.0,0.0,0.0,,
37.92,46.0,1,13,0,0.0,1.0,0.0,,
347.04,124.0,6,22,1,0.0,0.0,0.0,,
149.76,90.0,2,1,1,0.0,1.0,0.0,,
15.84,163.0,1,2,0,0.0,0.0,0.0,,
40.8,155.0,5,2,0,0.0,1.0,0.0,,
24.000000000000004,142.0,10,1,0,0.0,0.0,0.0,,
49.44,264.0,1,1,1,0.0,0.0,0.0,,
60.48,106.0,6,1,1,0.0,0.0,0.0,,
61.92,153.0,3,121,1,0.0,0.0,0.0,,
7.68,135.0,4,1,0,0.0,0.0,0.0,,
885.6,109.0,90,1,1,0.0,0.0,0.0,,
20.160000000000004,180.0,3,1,0,0.0,0.0,0.0,,
900.0,136.0,30,1,1,0.0,0.0,0.0,,
55.440000000000005,149.0,21,1,1,0.0,0.0,0.0,,
17.28,905.0,2,12,0,0.0,0.0,0.0,,
65.76,109.0,2,1,1,0.0,1.0,0.0,,
7.439999999999999,79.0,1,1,0,0.0,0.0,0.0,,
786.24,71.0,13,4,1,0.0,0.0,0.0,,
68.39999999999999,144.0,3,4,1,0.0,0.0,0.0,,
40.32,50.0,1,1,0,0.0,1.0,0.0,,
96.48,64.0,2,3,1,0.0,1.0,0.0,,
38.88,200.0,3,7,0,0.0,0.0,0.0,,
18.72,641.0,3,3,0,0.0,0.0,0.0,,
29.76,159.0,2,2,0,0.0,0.0,0.0,,
210.72,150.0,2,1,1,0.0,0.0,0.0,,
42.0,90.0,7,1,0,0.0,0.0,0.0,,
14.4,395.0,4,1,0,0.0,0.0,0.0,,
56.88,150.0,3,1,1,0.0,0.0,0.0,,
84.24,95.0,3,121,1,0.0,0.0,0.0,,
72.96000000000001,158.0,2,1,1,0.0,0.0,0.0,,
33.6,489.0,5,76,0,0.0,0.0,0.0,,
85.44,362.0,4,68,1,0.0,0.0,0.0,,
12.24,65.0,3,1,0,0.0,1.0,0.0,,
7.68,90.0,2,1,0,0.0,0.0,0.0,,
61.92,46.0,3,1,1,0.0,1.0,0.0,,
43.92,100.0,3,1,0,0.0,0.0,0.0,,
79.2,50.0,3,1,1,0.0,1.0,0.0,,
1.44,111.0,3,1,0,0.0,0.0,0.0,,
48.48,66.0,1,1,1,0.0,1.0,0.0,,
33.12,104.0,1,2,0,0.0,1.0,0.0,,
35.28,150.0,3,3,0,0.0,0.0,0.0,,
38.88,245.0,3,34,0,0.0,0.0,0.0,,
41.04,189.0,3,1,0,0.0,0.0,0.0,,
23.76,45.0,3,2,0,0.0,1.0,0.0,,
33.599999999999994,300.0,4,30,0,0.0,0.0,0.0,,
43.2,145.0,2,1,0,0.0,0.0,0.0,,
43.68,450.0,14,48,0,0.0,0.0,0.0,,
161.28,159.0,28,1,1,0.0,0.0,0.0,,
41.28,45.0,2,1,0,0.0,1.0,0.0,,
219.84,110.0,2,4,1,0.0,1.0,0.0,,
54.72,70.0,4,1,1,0.0,0.0,0.0,,
100.8,70.0,4,3,1,0.0,1.0,0.0,,
60.48,154.0,7,3,1,0.0,0.0,0.0,,
11.52,122.0,3,1,0,0.0,0.0,0.0,,
76.08,48.0,1,9,1,0.0,1.0,0.0,,
26.88,153.0,7,6,0,0.0,0.0,0.0,,
120.96,37.0,3,3,1,0.0,1.0,0.0,,
2.88,154.0,2,1,0,0.0,0.0,0.0,,
4.800000000000001,175.0,4,1,0,0.0,0.0,0.0,,
50.88,80.0,4,2,1,0.0,0.0,0.0,,
27.84,164.0,4,1,0,0.0,0.0,0.0,,
56.16,34.0,3,2,1,0.0,1.0,0.0,,
117.59999999999998,197.0,7,2,1,0.0,0.0,0.0,,
0.72,182.0,1,29,0,0.0,0.0,0.0,,
56.16,145.0,2,1,1,0.0,0.0,0.0,,
20.16,475.0,2,1,0,0.0,0.0,0.0,,
41.99999999999999,190.0,5,2,0,0.0,0.0,0.0,,
157.44,339.0,2,2,1,0.0,0.0,0.0,,
5.76,138.0,3,1,0,0.0,0.0,0.0,,
109.44,46.0,1,4,1,0.0,1.0,0.0,,
36.96,299.0,7,15,0,0.0,0.0,0.0,,
57.120000000000005,31.0,7,3,1,0.0,1.0,0.0,,
122.64,220.0,7,2,1,0.0,0.0,0.0,,
72.0,65.0,5,1,1,0.0,1.0,0.0,,
39.6,120.0,5,1,0,0.0,0.0,0.0,,
156.96,41.0,2,1,1,0.0,1.0,0.0,,
33.120000000000005,55.0,3,1,0,0.0,0.0,0.0,,
119.51999999999998,196.0,3,1,1,0.0,0.0,0.0,,
23.04,85.0,4,1,0,0.0,0.0,0.0,,
3.6000000000000005,1171.0,3,349,0,0.0,0.0,0.0,,
49.92,100.0,2,1,1,0.0,0.0,0.0,,
69.12,330.0,3,1,1,0.0,0.0,0.0,,
48.0,40.0,1,1,0,0.0,1.0,0.0,,
52.56,130.0,3,1,1,0.0,0.0,0.0,,
14.88,89.0,2,1,0,0.0,1.0,0.0,,
167.52,332.0,2,7,1,0.0,1.0,0.0,,
26.4,47.0,1,8,0,0.0,1.0,0.0,,
15.12,50.0,1,1,0,0.0,1.0,0.0,,
21.36,129.0,1,3,0,0.0,0.0,0.0,,
73.44,58.0,2,3,1,0.0,1.0,0.0,,
6.720000000000001,75.0,2,3,0,0.0,1.0,0.0,,
91.44,196.0,3,1,1,0.0,0.0,0.0,,
56.64,132.0,2,1,1,0.0,0.0,0.0,,
38.4,275.0,5,2,0,0.0,0.0,0.0,,
49.2,70.0,5,1,1,0.0,0.0,0.0,,
9.6,36.0,2,1,0,0.0,1.0,0.0,,
85.92,43.0,1,9,1,0.0,1.0,0.0,,
1015.2,325.0,90,1,1,0.0,0.0,0.0,,
0.72,7350.0,3,1,0,0.0,1.0,0.0,,
215.04,114.0,2,3,1,0.0,1.0,0.0,,
104.16,194.0,7,2,1,0.0,0.0,0.0,,
71.03999999999999,100.0,4,1,1,0.0,0.0,0.0,,
8.64,110.0,1,4,0,0.0,1.0,0.0,,
10.32,250.0,1,6,0,0.0,1.0,0.0,,
172.8,44.0,20,2,1,0.0,1.0,0.0,,
2.88,125.0,2,4,0,0.0,0.0,0.0,,
5.28,95.0,1,1,0,0.0,0.0,0.0,,
32.400000000000006,171.0,3,1,0,0.0,0.0,0.0,,
33.12,140.0,2,4,0,0.0,0.0,0.0,,
15.12,490.0,3,1,0,0.0,0.0,0.0,,
31.200000000000003,225.0,5,1,0,0.0,0.0,0.0,,
57.60000000000001,123.0,3,4,1,0.0,1.0,0.0,,
230.40000000000003,54.0,3,2,1,0.0,1.0,0.0,,
122.4,200.0,6,1,1,0.0,0.0,0.0,,
154.56,335.0,14,1,1,0.0,0.0,0.0,,
14.400000000000002,172.0,3,15,0,0.0,0.0,0.0,,
30.24,410.0,6,1,0,0.0,0.0,0.0,,
41.04,92.0,1,1,0,0.0,0.0,0.0,,
48.96,130.0,4,2,1,0.0,0.0,0.0,,
6.0,67.0,1,10,0,1.0,0.0,0.0,,
74.4,60.0,2,7,1,0.0,0.0,0.0,,
80.16,71.0,1,1,1,0.0,1.0,0.0,,
187.2,40.0,30,2,1,0.0,1.0,0.0,,
95.76,59.0,3,1,1,0.0,1.0,0.0,,
44.88,40.0,1,1,0,0.0,1.0,0.0,,
17.28,103.0,2,1,0,0.0,0.0,0.0,,
2.4000000000000004,80.0,2,2,0,0.0,1.0,0.0,,
54.720000000000006,126.0,6,1,1,0.0,0.0,0.0,,
0.48,186.0,2,1,0,0.0,0.0,0.0,,
91.44,43.0,1,2,1,0.0,1.0,0.0,,
113.76,199.0,6,2,1,0.0,0.0,0.0,,
3.6,80.0,1,1,0,0.0,1.0,0.0,,
15.84,150.0,2,1,0,0.0,0.0,0.0,,
0.48,163.0,2,8,0,0.0,1.0,0.0,,
20.879999999999995,161.0,3,1,0,0.0,0.0,0.0,,
75.84,152.0,4,25,1,0.0,0.0,0.0,,
33.599999999999994,192.0,4,25,0,0.0,0.0,0.0,,
4.32,420.0,2,2,0,0.0,0.0,0.0,,
22.800000000000004,350.0,5,1,0,0.0,0.0,0.0,,
34.08,219.0,2,5,0,0.0,0.0,0.0,,
144.00000000000003,71.0,60,7,1,0.0,0.0,0.0,,
10.32,78.0,1,1,0,0.0,1.0,0.0,,
698.88,85.0,182,1,1,0.0,0.0,0.0,,
24.96,514.0,4,30,0,0.0,0.0,0.0,,
95.04,99.0,4,1,1,0.0,0.0,0.0,,
280.79999999999995,46.0,30,3,1,0.0,1.0,0.0,,
59.04,190.0,2,1,1,0.0,0.0,0.0,,
86.64,28.0,1,1,1,0.0,1.0,0.0,,
158.4,180.0,6,1,1,0.0,0.0,0.0,,
70.56,126.0,2,1,1,0.0,1.0,0.0,,
13.44,900.0,7,2,0,0.0,0.0,0.0,,
70.56,95.0,2,1,1,0.0,1.0,0.0,,
1.44,125.0,3,1,0,0.0,0.0,0.0,,
10.08,35.0,2,1,0,0.0,1.0,0.0,,
36.0,400.0,3,1,0,0.0,0.0,0.0,,
210.96000000000004,37.0,3,11,1,0.0,1.0,0.0,,
59.75999999999999,104.0,3,1,1,0.0,0.0,0.0,,
77.03999999999999,105.0,1,1,1,0.0,0.0,0.0,,
13.44,50.0,2,2,0,0.0,1.0,0.0,,
1.44,74.0,2,1,0,0.0,0.0,0.0,,
33.12,99.0,2,121,0,0.0,0.0,0.0,,
403.2,70.0,20,3,1,0.0,1.0,0.0,,
49.2,1100.0,5,1,1,0.0,0.0,0.0,,
72.96000000000001,60.0,1,1,1,0.0,1.0,0.0,,
5.28,45.0,1,2,0,0.0,1.0,0.0,,
67.92,55.0,1,10,1,0.0,1.0,0.0,,
91.68,213.0,2,5,1,0.0,0.0,0.0,,
201.6,150.0,21,26,1,0.0,0.0,0.0,,
85.44,62.0,2,4,1,0.0,1.0,0.0,,
91.2,61.0,2,1,1,0.0,1.0,0.0,,
278.88,146.0,7,2,1,0.0,0.0,0.0,,
21.6,239.0,5,2,0,0.0,0.0,0.0,,
156.0,55.0,5,3,1,0.0,1.0,0.0,,
7.199999999999999,190.0,5,2,0,0.0,1.0,0.0,,
5.5200000000000005,139.0,1,3,0,0.0,1.0,0.0,,
65.52,23.0,7,3,1,0.0,1.0,0.0,,
5.04,85.0,21,1,0,0.0,0.0,0.0,,
61.2,309.0,3,3,1,0.0,0.0,0.0,,
126.0,95.0,5,15,1,0.0,1.0,0.0,,
157.92,343.0,14,2,1,0.0,0.0,0.0,,
76.32000000000001,96.0,2,1,1,0.0,1.0,0.0,,
12.96,60.0,2,1,0,0.0,0.0,0.0,,
47.04,99.0,2,1,0,0.0,0.0,0.0,,
33.36,119.0,1,13,0,0.0,0.0,0.0,,
6.0,96.0,1,22,0,0.0,0.0,0.0,,
48.48,87.0,2,1,1,0.0,0.0,0.0,,
33.84,46.0,3,2,0,0.0,1.0,0.0,,
10.8,305.0,15,29,0,0.0,0.0,0.0,,
12.24,97.0,3,4,0,0.0,1.0,0.0,,
22.8,149.0,1,7,0,0.0,0.0,0.0,,
113.04,170.0,3,1,1,0.0,0.0,0.0,,
19.44,314.0,1,2,0,0.0,1.0,0.0,,
41.28,74.0,1,1,0,0.0,1.0,0.0,,
0.48,320.0,2,1,0,0.0,0.0,0.0,,
48.24000000000001,53.0,3,1,1,0.0,1.0,0.0,,
114.24,80.0,2,1,1,0.0,1.0,0.0,,
19.2,175.0,10,1,0,0.0,0.0,0.0,,
3.6,133.0,5,2,0,0.0,0.0,0.0,,
39.36,52.0,2,4,0,0.0,1.0,0.0,,
21.6,110.0,5,1,0,0.0,0.0,0.0,,
24.48,121.0,2,11,0,0.0,0.0,0.0,,
84.48,114.0,4,1,1,0.0,0.0,0.0,,
15.12,40.0,3,12,0,0.0,1.0,0.0,,
20.879999999999995,37.0,3,2,0,0.0,1.0,0.0,,
2.64,95.0,1,10,0,1.0,0.0,0.0,,
18.48,69.0,1,11,0,0.0,0.0,0.0,,
28.08,204.0,3,3,0,0.0,0.0,0.0,,
1.2,60.0,5,2,0,0.0,1.0,0.0,,
96.0,35.0,10,1,1,0.0,1.0,0.0,,
17.28,55.0,2,1,0,0.0,1.0,0.0,,
22.56,120.0,1,2,0,0.0,0.0,0.0,,
12.72,49.0,1,8,0,0.0,1.0,0.0,,
11.76,269.0,1,10,0,0.0,0.0,0.0,,
14.88,36.0,1,3,0,0.0,1.0,0.0,,
105.12,70.0,2,1,1,0.0,1.0,0.0,,
31.68,132.0,3,1,0,0.0,0.0,0.0,,
19.2,68.0,5,1,0,0.0,1.0,0.0,,
83.03999999999999,350.0,1,3,1,0.0,1.0,0.0,,
17.759999999999998,69.0,2,1,0,0.0,1.0,0.0,,
4.5600000000000005,60.0,1,2,0,0.0,1.0,0.0,,
56.88,200.0,3,1,1,0.0,0.0,0.0,,
80.64,202.0,2,1,1,0.0,0.0,0.0,,
18.24,44.0,2,14,0,0.0,1.0,0.0,,
48.0,114.0,4,1,0,0.0,0.0,0.0,,
177.12,70.0,2,1,1,0.0,1.0,0.0,,
5.040000000000001,149.0,3,1,0,0.0,0.0,0.0,,
76.80000000000001,46.0,2,3,1,0.0,1.0,0.0,,
20.16,275.0,7,1,0,0.0,0.0,0.0,,
13.44,215.0,2,2,0,0.0,0.0,0.0,,
55.92,61.0,1,1,1,0.0,1.0,0.0,,
35.28,253.0,3,1,0,0.0,0.0,0.0,,
146.4,39.0,5,3,1,0.0,1.0,0.0,,
20.879999999999995,99.0,3,2,0,0.0,0.0,0.0,,
8.16,30.0,1,1,0,0.0,1.0,0.0,,
24.0,89.0,2,2,0,0.0,1.0,0.0,,
15.6,185.0,5,5,0,0.0,0.0,0.0,,
46.08,100.0,2,1,0,0.0,0.0,0.0,,
75.60000000000001,45.0,7,1,1,0.0,1.0,0.0,,
37.44,191.0,3,2,0,0.0,0.0,0.0,,
3.12,40.0,1,1,0,0.0,1.0,0.0,,
21.12,196.0,2,1,0,0.0,0.0,0.0,,
50.4,189.0,5,1,1,0.0,0.0,0.0,,
29.52,189.0,1,1,0,0.0,0.0,0.0,,
0.96,250.0,2,2,0,0.0,0.0,0.0,,
10.8,280.0,3,1,0,0.0,0.0,0.0,,
7.68,164.0,2,1,0,0.0,0.0,0.0,,
12.48,169.0,1,1,0,0.0,0.0,0.0,,
9.6,153.0,5,51,0,0.0,0.0,0.0,,
34.56,141.0,3,1,0,0.0,0.0,0.0,,
113.76,40.0,3,2,1,0.0,1.0,0.0,,
20.88,138.0,1,1,0,0.0,0.0,0.0,,
48.00000000000001,65.0,5,1,1,0.0,0.0,0.0,,
164.64,140.0,14,2,1,0.0,0.0,0.0,,
21.12,117.0,2,3,0,0.0,1.0,0.0,,
71.52,27.0,2,2,1,0.0,1.0,0.0,,
37.44,180.0,3,1,0,0.0,0.0,0.0,,
37.44,252.0,4,1,0,0.0,0.0,0.0,,
26.64,46.0,1,1,0,0.0,1.0,0.0,,
34.8,105.0,5,1,0,0.0,0.0,0.0,,
39.12,54.0,1,5,0,0.0,1.0,0.0,,
12.96,96.0,3,1,0,0.0,0.0,0.0,,
52.8,44.0,1,5,1,0.0,1.0,0.0,,
25.92,170.0,3,1,0,0.0,0.0,0.0,,
69.84,90.0,3,7,1,0.0,0.0,0.0,,
16.800000000000004,175.0,14,1,0,0.0,0.0,0.0,,
89.76,70.0,2,1,1,0.0,1.0,0.0,,
16.32,68.0,2,1,0,0.0,1.0,0.0,,
14.64,79.0,1,59,0,0.0,1.0,0.0,,
7.200000000000001,55.0,3,1,0,0.0,1.0,0.0,,
70.8,140.0,5,1,1,0.0,0.0,0.0,,
15.84,85.0,3,1,0,0.0,0.0,0.0,,
9.6,1000.0,1,1,0,0.0,1.0,0.0,,
19.2,195.0,5,1,0,0.0,0.0,0.0,,
72.96000000000001,70.0,2,2,1,0.0,1.0,0.0,,
26.880000000000003,35.0,2,1,0,0.0,1.0,0.0,,
10.08,95.0,1,59,0,0.0,1.0,0.0,,
20.160000000000004,882.0,3,5,0,0.0,0.0,0.0,,
90.72,78.0,1,21,1,0.0,0.0,0.0,,
4.8,70.0,10,1,0,0.0,0.0,0.0,,
6.72,400.0,28,29,0,0.0,0.0,0.0,,
389.75999999999993,83.0,28,1,1,0.0,0.0,0.0,,
64.8,130.0,90,3,1,0.0,0.0,0.0,,
54.720000000000006,64.0,6,1,1,0.0,0.0,0.0,,
2.88,70.0,2,1,0,0.0,0.0,0.0,,
93.6,170.0,13,2,1,0.0,0.0,0.0,,
7.68,82.0,2,3,0,0.0,1.0,0.0,,
75.6,51.0,1,4,1,0.0,1.0,0.0,,
39.84,50.0,2,2,0,0.0,1.0,0.0,,
12.0,62.0,1,5,0,0.0,1.0,0.0,,
96.48,55.0,2,1,1,0.0,1.0,0.0,,
30.96,148.0,3,1,0,0.0,0.0,0.0,,
13.44,156.0,2,1,0,0.0,0.0,0.0,,
34.56,220.0,1,1,0,0.0,0.0,0.0,,
15.84,155.0,3,1,0,0.0,0.0,0.0,,
72.24000000000001,119.0,7,19,1,0.0,0.0,0.0,,
28.08,375.0,3,1,0,0.0,0.0,0.0,,
43.92,162.0,1,27,0,0.0,0.0,0.0,,
39.12,70.0,1,1,0,0.0,1.0,0.0,,
15.6,59.0,5,1,0,0.0,1.0,0.0,,
21.6,121.0,10,19,0,0.0,0.0,0.0,,
63.36,100.0,11,1,1,0.0,0.0,0.0,,
13.44,186.0,7,2,0,0.0,0.0,0.0,,
0.96,705.0,1,1,0,0.0,1.0,0.0,,
16.080000000000002,35.0,1,4,0,0.0,1.0,0.0,,
68.4,65.0,5,2,1,0.0,1.0,0.0,,
38.88,89.0,3,4,0,0.0,0.0,0.0,,
13.44,95.0,7,3,0,0.0,1.0,0.0,,
77.76,140.0,4,12,1,0.0,0.0,0.0,,
88.32000000000001,158.0,2,7,1,0.0,0.0,0.0,,
86.39999999999999,239.0,3,20,1,0.0,0.0,0.0,,
17.28,140.0,4,1,0,0.0,0.0,0.0,,
62.64,96.0,3,1,1,0.0,1.0,0.0,,
49.67999999999999,124.0,3,3,1,0.0,0.0,0.0,,
28.800000000000004,228.0,3,88,0,0.0,0.0,0.0,,
141.12,130.0,2,2,1,0.0,0.0,0.0,,
16.080000000000002,207.0,1,7,0,0.0,0.0,0.0,,
651.84,45.0,28,2,1,0.0,1.0,0.0,,
597.5999999999999,173.0,30,36,1,0.0,0.0,0.0,,
9.12,155.0,2,1,0,0.0,1.0,0.0,,
134.40000000000003,160.0,14,1,1,0.0,0.0,0.0,,
72.48,80.0,2,1,1,0.0,1.0,0.0,,
124.32,232.0,7,7,1,0.0,1.0,0.0,,
19.68,311.0,2,2,0,0.0,0.0,0.0,,
3.84,43.0,2,1,0,0.0,1.0,0.0,,
266.4,30.0,30,2,1,0.0,1.0,0.0,,
10.080000000000002,68.0,6,1,0,0.0,1.0,0.0,,
11.04,365.0,2,1,0,0.0,0.0,0.0,,
66.0,225.0,5,2,1,0.0,0.0,0.0,,
9.84,78.0,1,2,0,0.0,1.0,0.0,,
76.32000000000001,280.0,3,1,1,0.0,0.0,0.0,,
60.0,280.0,5,92,1,0.0,0.0,0.0,,
28.8,110.0,4,1,0,0.0,0.0,0.0,,
30.72,300.0,4,1,0,0.0,0.0,0.0,,
52.08,120.0,7,1,1,0.0,0.0,0.0,,
116.4,28.0,5,1,1,0.0,1.0,0.0,,
31.68,195.0,4,4,0,0.0,0.0,0.0,,
48.96,400.0,4,1,1,0.0,0.0,0.0,,
27.36,45.0,2,1,0,0.0,1.0,0.0,,
10.08,180.0,7,48,0,0.0,0.0,0.0,,
10.080000000000002,39.0,3,3,0,0.0,1.0,0.0,,
32.160000000000004,75.0,1,5,0,0.0,1.0,0.0,,
10.08,71.0,7,4,0,0.0,1.0,0.0,,
13.44,280.0,4,13,0,0.0,0.0,0.0,,
44.64,145.0,3,3,0,0.0,0.0,0.0,,
102.48,170.0,7,1,1,0.0,0.0,0.0,,
46.8,514.0,5,1,0,0.0,0.0,0.0,,
122.4,46.0,30,4,1,0.0,1.0,0.0,,
10.08,209.0,7,41,0,0.0,0.0,0.0,,
11.52,65.0,2,1,0,0.0,1.0,0.0,,
24.000000000000004,345.0,5,4,0,0.0,0.0,0.0,,
3.84,2500.0,1,2,0,0.0,0.0,0.0,,
161.28,234.0,4,43,1,0.0,0.0,0.0,,
109.20000000000002,145.0,7,2,1,0.0,0.0,0.0,,
150.24,97.0,2,9,1,0.0,1.0,0.0,,
72.0,300.0,3,1,1,0.0,0.0,0.0,,
68.88,235.0,7,1,1,0.0,0.0,0.0,,
59.760000000000005,102.0,1,11,1,0.0,1.0,0.0,,
140.39999999999998,100.0,5,1,1,0.0,0.0,0.0,,
46.56,39.0,2,1,0,0.0,1.0,0.0,,
2.16,56.0,3,1,0,0.0,1.0,0.0,,
45.60000000000001,70.0,5,2,0,0.0,1.0,0.0,,
16.32,179.0,1,7,0,0.0,1.0,0.0,,
1.44,113.0,1,7,0,0.0,1.0,0.0,,
8.16,227.0,1,7,0,0.0,1.0,0.0,,
4.800000000000001,230.0,1,7,0,0.0,1.0,0.0,,
10.56,264.0,4,1,0,0.0,0.0,0.0,,
69.6,107.0,2,1,1,0.0,1.0,0.0,,
67.19999999999999,230.0,4,1,1,0.0,0.0,0.0,,
31.200000000000003,54.0,2,13,0,0.0,0.0,0.0,,
38.400000000000006,250.0,1,5,0,0.0,0.0,0.0,,
48.96,782.0,6,1,1,0.0,0.0,0.0,,
83.51999999999998,45.0,6,1,1,0.0,1.0,0.0,,
13.44,250.0,2,1,0,0.0,0.0,0.0,,
62.400000000000006,45.0,2,1,1,0.0,0.0,0.0,,
42.48,90.0,3,1,0,0.0,1.0,0.0,,
13.2,190.0,5,1,0,0.0,0.0,0.0,,
30.96,135.0,3,11,0,0.0,0.0,0.0,,
87.84,94.0,2,2,1,0.0,1.0,0.0,,
28.8,50.0,5,3,0,0.0,1.0,0.0,,
38.88,120.0,3,1,0,0.0,0.0,0.0,,
5.28,69.0,1,11,0,0.0,1.0,0.0,,
76.80000000000001,80.0,2,2,1,0.0,1.0,0.0,,
35.28,650.0,7,2,0,0.0,0.0,0.0,,
170.88,85.0,2,6,1,0.0,1.0,0.0,,
24.0,425.0,2,1,0,0.0,0.0,0.0,,
79.2,200.0,3,3,1,0.0,0.0,0.0,,
32.64,70.0,1,2,0,0.0,1.0,0.0,,
604.8,131.0,30,1,1,0.0,0.0,0.0,,
10.8,85.0,3,2,0,0.0,0.0,0.0,,
204.0,28.0,10,3,1,0.0,1.0,0.0,,
46.56,150.0,2,2,0,0.0,0.0,0.0,,
104.64,50.0,2,1,1,0.0,1.0,0.0,,
21.12,436.0,1,13,0,0.0,0.0,0.0,,
5.04,500.0,1,1,0,0.0,0.0,0.0,,
30.24,100.0,7,1,0,0.0,0.0,0.0,,
196.56,200.0,3,1,1,0.0,1.0,0.0,,
3.3600000000000003,18.0,1,5,0,0.0,1.0,0.0,,
22.08,200.0,2,34,0,0.0,0.0,0.0,,
86.16,35.0,1,1,1,0.0,1.0,0.0,,
1.92,100.0,2,27,0,0.0,1.0,0.0,,
7.199999999999999,30.0,1,1,0,0.0,1.0,0.0,,
123.84,35.0,4,2,1,0.0,1.0,0.0,,
38.400000000000006,48.0,2,1,0,0.0,1.0,0.0,,
172.79999999999998,62.0,3,1,1,0.0,1.0,0.0,,
10.8,471.0,5,92,0,0.0,0.0,0.0,,
197.28000000000003,75.0,2,1,1,0.0,1.0,0.0,,
