id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,estimated_nights_booked
1011643209283615839,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1.5 baths,209298078,Aleksandra,,Kensington and Chelsea,51.4982517,-0.1592116,Entire home/apt,520.0,4,1,2023-12-05,1.0,3,250,1,,96
1012229811998237940,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 2 baths,527446586,Emma,,Westminster,51.4979172622716,-0.1370041794968413,Private room,83.0,2,3,2023-11-29,2.37,5,26,3,,113
13713957,Home in Hayes · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,42376044,Darshan,,Hillingdon,51.499283,-0.41407,Private room,27.0,1,493,2023-12-09,5.44,3,4,3,,130
1012490424736638349,Rental unit in Greater London · ★3.33 · 1 bedroom · 2 beds · 1 bath,242880081,Marin,,Tower Hamlets,51.52677,-0.0616,Entire home/apt,131.0,2,3,2023-11-26,3.0,1,14,3,,144
13835599,Condo in London · ★4.75 · 2 bedrooms · 2 beds · 1 bath,257522903,Oli,,Islington,51.5253,-0.09633,Entire home/apt,110.0,90,89,2023-12-01,0.99,1,28,11,,2138
1012828791394391221,Condo in Greater London · ★5.0 · 2 bedrooms · 3 beds · 1 bath,470310877,Shaf,,Islington,51.55139691693206,-0.1152363960659769,Entire home/apt,192.0,2,3,2023-11-19,3.0,1,27,3,,144
1013585908743417447,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,42153689,Aza Smarthost,,Wandsworth,51.48025759916461,-0.1463594534908894,Entire home/apt,230.0,5,1,2023-11-17,1.0,13,110,1,,120
1013643585628491418,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,7466109,Laura,,Hammersmith and Fulham,51.50422052465721,-0.239788408371748,Entire home/apt,85.0,3,2,2023-12-06,2.0,3,223,2,,144
1013678483680843057,Rental unit in Greater London · ★5.0 · Studio · 1 bed · 1 bath,459326207,James,,Camden,51.53404052160778,-0.1388588269836344,Entire home/apt,92.0,2,4,2023-12-06,4.0,29,348,4,,192
1013748335556728275,Guesthouse in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,36867165,Anthony,,Croydon,51.39007506557212,-0.0673140585422515,Entire home/apt,70.0,1,5,2023-12-09,4.17,2,24,5,,100
1013759875078802111,Home in Greater London · ★New · 3 bedrooms · 3 beds · 3 baths,254057394,India,,Greenwich,51.48576575364203,0.0179532426120089,Entire home/apt,200.0,6,1,2023-11-28,1.0,36,254,1,,144
1014182815623603205,Rental unit in Greater London · ★4.80 · 1 bedroom · 2 beds · 1 bath,68060585,Alessandro,,Islington,51.53630022439889,-0.0971373418029863,Entire home/apt,138.0,5,5,2023-12-03,4.29,2,301,5,,514
13933672,Rental unit in London · ★4.94 · 1 bedroom · 1 bed · 1 bath,30172977,Jack,,Camden,51.54394,-0.14537,Entire home/apt,150.0,21,47,2023-11-07,0.53,2,356,3,,267
1014966335211509102,Rental unit in Greater London · ★New · 2 bedrooms · 2 beds · 1 bath,15990181,Katya,,Hammersmith and Fulham,51.49011,-0.20756,Entire home/apt,127.0,2,2,2023-11-18,2.0,26,57,2,,96
13954289,Rental unit in London · ★4.96 · 1 bedroom · 1 bed · 1 bath,40815832,Nelly,,Kensington and Chelsea,51.50617,-0.19291,Entire home/apt,160.0,91,26,2023-08-30,0.29,1,328,2,,633
1015063282736975765,Rental unit in Greater London · ★5.0 · 3 bedrooms · 3 beds · 3 baths,543527497,Inna,,Tower Hamlets,51.52526842341661,-0.0757038115379299,Entire home/apt,621.0,3,3,2023-11-23,2.37,1,270,3,,170
1015899759487006806,Home in Greater London · ★New · 2 bedrooms · 2 beds · 2.5 baths,541201034,Mark,,Islington,51.52036124482363,-0.1004692572770438,Entire home/apt,184.0,2,2,2023-12-09,2.0,1,71,2,,96
1015934731309602881,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,535768468,Patrick,,Kensington and Chelsea,51.51419,-0.19935,Entire home/apt,130.0,2,2,2023-12-04,2.0,1,101,2,,96
1016498221824167602,Townhouse in Greater London · ★New · 4 bedrooms · 4 beds · 3.5 baths,339340565,Amber,,Lewisham,51.480244012975206,-0.0270776764480987,Entire home/apt,214.0,3,2,2023-12-01,2.0,20,113,2,,144
1016514956526421937,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,18894615,Ozzy,,Wandsworth,51.4273649,-0.1615483,Private room,40.0,7,1,2023-11-20,1.0,17,92,1,,168
14243284,Rental unit in London · ★4.86 · 1 bedroom · 1 bed · 1 bath,51982020,Residence,,Westminster,51.51618,-0.1965,Entire home/apt,130.0,7,35,2023-11-24,0.55,4,53,18,,92
14249289,Rental unit in London · ★4.37 · 1 bedroom · 2 beds · 1 bath,84786603,Esmeralda,,Kensington and Chelsea,51.49972,-0.21234,Entire home/apt,85.0,3,157,2023-11-12,1.76,1,312,34,,126
14288655,Rental unit in London · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,24480097,Gina,,Islington,51.52593,-0.11029,Private room,130.0,3,206,2023-11-20,2.31,5,174,42,,166
1019299157846036239,Rental unit in Greater London · ★5.0 · 2 bedrooms · 4 beds · 2 baths,269308503,Michael,,Southwark,51.49875,-0.07727,Entire home/apt,223.0,14,4,2023-11-26,4.0,208,307,4,,1344
14629530,Loft in London · ★4.56 · Studio · 1 bed · 1 bath,82436841,Max And Billie,,Kensington and Chelsea,51.51014,-0.19489,Entire home/apt,120.0,1,433,2023-12-04,4.89,21,152,70,,117
1019413151850558714,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 private bath,29030084,Karl,,Islington,51.53923,-0.12045,Private room,68.0,4,1,2023-11-24,1.0,1,9,1,,96
1019436859265278826,Rental unit in Greater London · ★4.0 · 1 bedroom · 1 bed · 1 bath,433400019,Arlene Joy,,Waltham Forest,51.58193,-0.01988,Entire home/apt,70.0,1,5,2023-11-26,4.69,2,246,5,,112
14674947,Home in London · ★4.77 · 2 bedrooms · 2 beds · 1 bath,23234040,Home Host,,Kensington and Chelsea,51.50042,-0.21107,Entire home/apt,120.0,4,96,2023-07-30,1.08,70,3,15,,103
14687689,Rental unit in London · ★4.57 · Studio · 1 bed · 1 bath,82436841,Max And Billie,,Kensington and Chelsea,51.51006,-0.19478,Entire home/apt,127.0,1,474,2023-11-19,5.36,21,149,58,,128
14992456,Rental unit in Greater London · ★4.81 · 1 bedroom · 1 bed · 2 shared baths,7991767,Carolina,,Westminster,51.5144,-0.16439,Private room,96.0,2,167,2020-01-26,1.9,1,84,0,,91
1020540876152541859,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,128105220,Sinan,,Hackney,51.5544,-0.05364,Entire home/apt,58.0,1,4,2023-12-10,4.0,1,253,4,,96
15040045,Condo in London · ★4.80 · 1 bedroom · 1 bed · 1 bath,95006171,Marie,,Southwark,51.49395,-0.10032,Entire home/apt,175.0,90,5,2019-01-03,0.06,1,89,0,,129
1022351420490751898,Home in Greater London · ★5.0 · 3 bedrooms · 4 beds · 1 bath,85452197,Tia,,Kingston upon Thames,51.38501780206915,-0.2412700342184599,Entire home/apt,136.0,2,3,2023-12-03,3.0,19,100,3,,144
15278841,Rental unit in London · ★4.74 · Studio · 1 bed · 1 bath,97226173,Guy,,Westminster,51.51196,-0.12591,Entire home/apt,159.0,2,168,2023-09-10,1.94,3,92,35,,93
1022995765461084723,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,15990181,Katya,,Wandsworth,51.44594,-0.23778,Entire home/apt,68.0,2,2,2023-11-26,2.0,26,70,2,,96
1025276604399196828,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,107007613,Jack,,Kensington and Chelsea,51.50677840955558,-0.2094005147218012,Entire home/apt,127.0,3,3,2023-12-04,3.0,1,248,3,,216
1026687685602403153,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,5517537,Hubert,,Lambeth,51.4622,-0.1289,Entire home/apt,165.0,7,1,2023-12-07,1.0,1,64,1,,168
1026927191977785787,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,70934926,Ahmet,,Camden,51.537450216338776,-0.1370764191263533,Private room,66.0,1,6,2023-12-10,6.0,4,123,6,,144
1029161452547442454,Home in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,510343763,Christiane,,Tower Hamlets,51.533467647905525,-0.0331713962951729,Private room,50.0,2,2,2023-12-06,2.0,1,164,2,,96
1030293800923954373,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,547417396,Alex,,Kensington and Chelsea,51.4937,-0.185,Entire home/apt,198.0,5,1,2023-12-04,1.0,5,172,1,,120
1031171166698062700,Condo in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,8690046,The Design Traveller,,City of London,51.51768459852669,-0.0778079272200102,Entire home/apt,179.0,2,3,2023-12-07,3.0,11,69,3,,144
15940714,Home in South Croydon · ★4.88 · 2 bedrooms · 3 beds · 1.5 baths,103467291,Abiola,,Croydon,51.33511,-0.07798,Entire home/apt,116.0,3,112,2023-12-03,1.35,1,320,50,,97
15988694,Bungalow in Wembley · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,103898252,Sobia,,Brent,51.56251,-0.28123,Private room,35.0,1,619,2023-12-06,7.23,2,53,125,,173
16162017,Rental unit in London · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,13792962,Marlon,,Westminster,51.53385,-0.16984,Private room,90.0,45,246,2023-08-31,2.89,3,320,3,,3121
16168225,Home in London · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,105426627,Toni,,Croydon,51.41845,-0.08015,Entire home/apt,75.0,90,40,2020-01-22,0.48,2,313,0,,1036
16341355,Rental unit in London · ★4.77 · 1 bedroom · 1 bed · 1.5 shared baths,13792962,Marlon,,Westminster,51.5331,-0.168,Private room,80.0,45,69,2023-09-30,0.81,3,260,3,,874
16892168,Home in London · ★4.85 · 1 bedroom · 2 beds · 1 private bath,9527523,Mary Ann,,Hammersmith and Fulham,51.48842,-0.20607,Private room,140.0,2,219,2023-11-26,2.65,2,169,43,,127
17100477,Townhouse in Teddington · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,7503796,Sally,,Richmond upon Thames,51.42636,-0.33589,Private room,36.0,2,175,2022-05-26,2.13,1,86,0,,102
17332069,Rental unit in Greater London · ★4.68 · 1 bedroom · 2 beds · 1.5 shared baths,71378079,Mo,,Camden,51.53715,-0.13693,Private room,51.0,2,247,2023-11-20,3.0,3,23,38,,144
17918546,Home in London · ★5.0 · 3 bedrooms · 5 beds · 2 baths,113424365,Ellie,,Wandsworth,51.42340698503451,-0.1653019678823019,Entire home/apt,205.0,2,20,2023-12-03,3.55,1,53,20,,170
18080235,Loft in London · ★4.85 · 1 bedroom · 1 bed · 1 private bath,2473149,Anna,,Islington,51.5265,-0.10353,Private room,72.0,30,60,2019-12-15,0.75,1,55,0,,540
85191,Home in London · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,466353,Elisabetta,,Lambeth,51.49168,-0.1157,Private room,78.0,3,533,2023-11-26,3.46,1,341,53,,249
137581,Rental unit in Greater London · ★4.89 · 1 bedroom · 1 bed · 1 bath,471088,Anthony,,City of London,51.51099,-0.07862,Entire home/apt,140.0,5,225,2023-09-18,1.49,1,26,12,,178
503151,Rental unit in London · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,2482146,Karen,,Southwark,51.49583,-0.1031,Private room,69.0,2,317,2023-12-04,2.3,2,264,32,,110
18487684,Rental unit in London · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,42397401,Richard,,Lambeth,51.45488,-0.10832,Private room,38.0,2,194,2023-11-15,2.42,1,64,28,,116
18518346,Rental unit in London · ★4.63 · 2 bedrooms · 3 beds · 2 baths,68531085,Stephane,,Hammersmith and Fulham,51.50237,-0.22664,Entire home/apt,195.0,4,111,2023-11-21,1.42,4,147,35,,136
18591786,Condo in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,3276545,Kat,,Hackney,51.5356831,-0.0574492,Private room,70.0,2,3,2023-11-26,1.96,1,163,3,,94
531050,Rental unit in London · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,2608240,Zdenka & Luis,,Hammersmith and Fulham,51.48674,-0.20301,Private room,47.0,3,247,2023-11-05,1.78,6,141,50,,128
539042,Home in London · ★4.92 · 1 bedroom · 1 bed · 1 private bath,2648082,Sarah,,Wandsworth,51.42662,-0.14501,Private room,55.0,2,344,2023-11-13,2.54,1,54,40,,121
18663326,Home in Richmond · ★4.98 · Studio · 1 bed · 1 shared bath,129701828,Sandra,,Richmond upon Thames,51.47889,-0.28059,Private room,95.0,2,237,2023-12-04,2.98,3,286,45,,143
883027,Condo in London · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,4630453,Aylin,,Tower Hamlets,51.5105,-0.06791,Private room,77.0,2,229,2023-11-26,2.03,1,358,34,,97
969805,Rental unit in London · ★4.81 · 2 bedrooms · 4 beds · 1 bath,5297554,Paul,,Islington,51.534275,-0.121979,Entire home/apt,205.0,90,81,2023-03-20,0.62,1,358,1,,1339
1043759,Rental unit in London · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,5747106,Salwa,,Westminster,51.51918,-0.18648,Private room,50.0,90,183,2019-12-09,1.43,4,6,0,,3088
1109914,Townhouse in London · ★4.32 · 1 bedroom · 3 beds · 1.5 shared baths,2639063,May,,Brent,51.54681,-0.25418,Private room,40.0,5,281,2023-11-12,2.18,5,129,41,,261
1220217,Rental unit in London · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,539239,Tony,,Tower Hamlets,51.51334,-0.05743,Private room,69.0,2,222,2023-11-27,2.8,1,63,43,,134
1241481,Home in London · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,4365977,Alexandra,,Ealing,51.50772,-0.28183,Private room,43.0,3,270,2023-11-20,2.12,5,333,32,,152
18893565,Condo in London · ★4.64 · 1 bedroom · 2 beds · 2 shared baths,69479387,Marina,,Tower Hamlets,51.53049,-0.05546,Private room,64.0,3,226,2023-12-08,2.84,20,159,47,,204
1298770,Rental unit in London · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,4862269,Maureen,,Westminster,51.51726,-0.19357,Entire home/apt,208.0,6,151,2023-11-09,1.28,1,353,7,,184
1369315,Rental unit in Greater London · ★4.84 · 1 bedroom · 1 bed · 1 bath,7358780,Rob,,Southwark,51.49911,-0.0992,Entire home/apt,140.0,4,120,2021-11-30,0.96,1,3,0,,92
1396026,Rental unit in London · ★4.78 · Studio · 2 beds · 1 bath,7520210,Irene,,Islington,51.55103,-0.10648,Entire home/apt,85.0,91,172,2023-06-30,1.39,1,83,3,,3035
1436172,Townhouse in London · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,7716401,Paul,,Camden,51.53087,-0.12672,Private room,96.0,1,1052,2023-11-25,8.44,4,288,99,,202
1842557,Rental unit in London · ★4.96 · 1 bedroom · 1 bed · 1 private bath,9572575,Kitty,,Hackney,51.54656,-0.07331,Private room,45.0,20,71,2019-08-31,0.68,1,25,0,,326
19503311,Rental unit in Greater London · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,136616529,Paul,,Richmond upon Thames,51.4514,-0.34208,Private room,38.0,1,441,2023-11-24,5.62,2,76,77,,134
19697200,Guesthouse in Greater London · ★4.86 · 1 bedroom · 2 beds · 1 private bath,13571600,Anna,,Ealing,51.5392,-0.34195,Private room,100.0,6,117,2023-11-30,1.53,1,114,23,,220
2002358,Rental unit in Greater London · ★5.0 · 1 bedroom · 2 beds · 1 bath,8711783,Geoff,,Camden,51.52416442468482,-0.13996707116394,Entire home/apt,178.0,2,17,2023-11-30,6.14,3,105,17,,294
2270176,Rental unit in Greater London · ★4.69 · 1 bedroom · 2 beds · 1 bath,949926,Tobias & Annette,,Hammersmith and Fulham,51.49571,-0.22832,Entire home/apt,129.0,14,39,2023-03-23,0.48,26,53,1,,161
2275734,Rental unit in Greater London · ★4.60 · 1 bedroom · 2 beds · 1 bath,949926,Tobias & Annette,,Hammersmith and Fulham,51.49574,-0.22826,Entire home/apt,130.0,21,159,2023-05-10,1.36,26,57,3,,685
2283610,Rental unit in London · ★4.95 · 1 bedroom · 2 beds · 2 baths,865413,Marco,,Lambeth,51.44582,-0.12724,Entire home/apt,95.0,7,110,2020-01-13,0.96,1,124,0,,161
2690320,Home in London · ★4.59 · 1 bedroom · 2 beds · 1 shared bath,13767792,Rajna & Zika,,Hammersmith and Fulham,51.50251,-0.2181,Private room,60.0,2,420,2023-12-04,3.58,3,341,49,,171
2780524,Home in London · ★4.83 · 1 bedroom · 2 beds · 1 private bath,1807787,Inge,,Hammersmith and Fulham,51.49211,-0.2428,Private room,99.0,4,203,2023-11-01,1.74,8,237,24,,167
20222896,Rental unit in Greater London · ★4.92 · 1 bedroom · 1 bed · 1 private bath,141714900,Claire,,Camden,51.51896,-0.1244,Private room,95.0,4,280,2023-11-27,3.68,2,140,56,,353
3202462,Rental unit in Brixton · ★4.58 · 1 bedroom · 1 bed · 1 private bath,445273,Denise,,Lambeth,51.46012,-0.11519,Private room,45.0,2,223,2023-11-22,1.93,7,105,38,,92
3206198,Rental unit in London · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,16245242,Irlanda,,Hammersmith and Fulham,51.49163,-0.23042,Private room,55.0,2,313,2023-12-04,2.73,4,66,69,,131
3428697,Rental unit in London · ★4.83 · 1 bedroom · 1 bed · 1 bath,17281778,Oisin,,Westminster,51.5214,-0.16847,Entire home/apt,138.0,86,40,2023-04-07,0.35,2,332,2,,722
3620024,Rental unit in London · ★4.74 · 2 bedrooms · 2 beds · 1 bath,18238791,Vishnia,,Camden,51.51696,-0.12876,Entire home/apt,170.0,3,223,2023-10-01,1.98,3,65,17,,142
3639077,Rental unit in London · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,7899325,Andrew,,Hackney,51.53844,-0.07751,Private room,45.0,2,338,2023-12-07,3.01,4,301,57,,144
20597476,Rental unit in Greater London · ★4.82 · 2 bedrooms · 2 beds · 2 baths,147166067,Clare,,Wandsworth,51.46267,-0.1579,Entire home/apt,225.0,4,93,2023-11-26,1.22,1,67,28,,117
3918695,Rental unit in London · ★4.92 · 1 bedroom · 1 bed · 1 bath,20300039,June,,Lewisham,51.44157,0.0136,Entire home/apt,70.0,5,86,2023-10-25,0.92,2,260,9,,110
3941287,Rental unit in London · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,20422553,Kamal,,Tower Hamlets,51.51072,-0.05594,Private room,46.0,5,191,2023-11-01,1.7,31,17,13,,204
3945508,Townhouse in London · ★4.78 · 6 bedrooms · 7 beds · 2.5 baths,20445674,Amit,,Lambeth,51.49239,-0.11457,Entire home/apt,539.0,3,266,2023-11-21,2.36,1,258,54,,169
4512788,Condo in London · ★4.74 · 1 bedroom · 2 beds · 1 bath,4098109,Bea,,Kensington and Chelsea,51.5089,-0.19452,Entire home/apt,281.0,3,189,2023-10-16,1.72,1,4,8,,123
21132407,Rental unit in Greater London · ★4.83 · 2 bedrooms · 2 beds · 1 bath,2804634,Sarah,,Islington,51.54238,-0.11125,Entire home/apt,250.0,4,120,2023-11-15,1.6,1,168,20,,153
6053504,Condo in London · ★4.94 · 1 bedroom · 1 bed · 1 bath,1578321,Sadie,,Tower Hamlets,51.52343,-0.05836,Entire home/apt,114.0,7,79,2023-11-12,0.75,1,22,7,,126
21316986,Serviced apartment in Greater London · ★4.74 · 2 bedrooms · 3 beds · 1 bath,32056798,Anton,,Wandsworth,51.46131,-0.17157,Entire home/apt,189.0,14,27,2023-08-30,0.38,36,332,1,,127
6087810,Place to stay in London · ★4.92 · 1 bedroom · 1 bed · 1 private bath,27044130,Victoria,,Camden,51.54805,-0.15313,Private room,111.0,2,286,2023-12-08,2.75,1,146,43,,132
21468235,Rental unit in Greater London · ★4.89 · 2 bedrooms · 2 beds · 2 baths,155214644,Rebecca,,Kensington and Chelsea,51.50083,-0.18024,Entire home/apt,376.0,30,27,2023-08-11,0.99,1,174,13,,712
21620728,Rental unit in Greater London · ★4.63 · 1 bedroom · 1 bed · 1 bath,50291093,Mar,,Camden,51.5298,-0.11852,Entire home/apt,137.0,14,8,2023-07-26,0.42,19,315,6,,141
21692077,Condo in Greater London · ★4.83 · 3 bedrooms · 5 beds · 2 baths,481558,Olivia,,Kensington and Chelsea,51.48561,-0.17487,Entire home/apt,214.0,4,18,2023-07-18,1.42,5,7,17,,136
6635351,Rental unit in Greater London · ★4.83 · 1 bedroom · 2 beds · 1 bath,34730718,Isabella,,Kensington and Chelsea,51.48381,-0.1836,Entire home/apt,125.0,3,18,2023-11-14,1.48,1,74,18,,106
21741200,Condo in Greater London · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,6765061,Andy,,Hackney,51.55474,-0.08875,Private room,41.0,5,110,2023-11-26,1.52,2,322,64,,182
22173988,Bed and breakfast in Greater London · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,27985376,Juan,,Westminster,51.488,-0.13418,Private room,90.0,7,47,2022-03-29,0.65,9,364,0,,109
7167157,Condo in London · ★4.98 · 2 bedrooms · 2 beds · 2 baths,37539060,Moran,,Westminster,51.53115,-0.18142,Entire home/apt,205.0,21,46,2023-07-23,0.45,2,189,7,,226
22484563,Home in Greater London · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,27482488,John,,Lambeth,51.476566,-0.123601,Entire home/apt,234.0,3,174,2023-12-09,3.64,1,185,63,,262
7588441,Rental unit in London · ★4.73 · 2 bedrooms · 2 beds · 1 bath,36409395,Ida,,Tower Hamlets,51.52934,-0.05071,Entire home/apt,150.0,30,26,2023-09-30,0.26,1,160,2,,187
22529242,Place to stay in Greater London · ★4.71 · 3 bedrooms · 1 bed · 1 private bath,165429045,The Stage Door Pub & Kitchen,,Lambeth,51.50126,-0.10755,Private room,87.0,2,263,2023-11-26,3.69,4,221,65,,177
